branch,species,species_code,grain,predictor,relative_contribution,relative_contribution_pct,raw_contribution,n_kept_models,n_algorithms,n_input_predictors,n_candidate_models,n_kept_models_total,n_kept_algorithms,sum_effective_model_weights,source_file
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,soil_water_cap,0.09615557314731225,9.615557314731225,0.09615557314731224,50,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,bedrock,0.09184803574379598,9.184803574379599,0.09184803574379596,48,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,dem_range,0.08778558519376045,8.778558519376045,0.08778558519376044,44,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,HLI,0.08457426090627772,8.457426090627772,0.0845742609062777,48,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,bio06,0.08425642923024347,8.425642923024347,0.08425642923024346,48,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,TWI,0.08319903850243515,8.319903850243515,0.08319903850243514,45,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,landcover,0.059423827859859224,5.942382785985922,0.05942382785985922,38,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,1000,eastness,0.053013041654619814,5.301304165461981,0.05301304165461981,40,5,11,330,254,5,0.9999999999999999,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,bio14,0.13482596314482892,13.482596314482892,0.13482596314482892,50,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,landcover,0.12257646230943735,12.257646230943735,0.12257646230943735,50,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,bio12,0.11456957137146037,11.456957137146038,0.11456957137146037,50,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,bedrock,0.10206015715505612,10.206015715505611,0.10206015715505612,50,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,bio06,0.09656864483857057,9.656864483857056,0.09656864483857057,50,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,soil_water_cap,0.07986244305577435,7.986244305577435,0.07986244305577435,49,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,HLI,0.0785450310607527,7.85450310607527,0.0785450310607527,50,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,TWI,0.07649312572889581,7.649312572889581,0.07649312572889581,50,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,northness,0.07473687867785299,7.473687867785299,0.07473687867785299,49,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,dem_range,0.062198646832322825,6.219864683232283,0.062198646832322825,46,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,200,eastness,0.05756307582504805,5.756307582504805,0.05756307582504805,44,5,11,330,269,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,landcover,0.15071833630145523,15.071833630145523,0.15071833630145523,50,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,bio12,0.1372102240592359,13.721022405923591,0.1372102240592359,50,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,northness,0.10468032335143859,10.468032335143858,0.10468032335143859,50,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,bedrock,0.1010032947962575,10.10032947962575,0.1010032947962575,48,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,bio14,0.0982076928348178,9.82076928348178,0.0982076928348178,47,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,soil_water_cap,0.09124521426211517,9.124521426211517,0.09124521426211517,47,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,bio06,0.07215922561940812,7.215922561940811,0.07215922561940812,45,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,TWI,0.06954991885189928,6.954991885189927,0.06954991885189928,43,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,HLI,0.0641704201676956,6.41704201676956,0.0641704201676956,41,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,eastness,0.06282367913973276,6.282367913973276,0.06282367913973276,43,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Gentiana tergestina,GT,500,dem_range,0.04823167061594404,4.823167061594404,0.04823167061594404,30,5,11,330,247,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,bio06,0.15708132604038325,15.708132604038324,0.15708132604038325,50,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,bio14,0.1443866655731819,14.43866655731819,0.1443866655731819,50,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,bio12,0.13294546834274498,13.294546834274499,0.13294546834274498,50,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,depth_to_bedrock,0.10589396775606404,10.589396775606403,0.10589396775606404,50,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,landcover,0.0830640887324779,8.30640887324779,0.0830640887324779,49,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,soil_water_cap,0.07377148389580201,7.377148389580201,0.07377148389580201,46,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,TWI,0.06591331853101971,6.591331853101972,0.06591331853101971,46,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,dem_range,0.06546807001020982,6.546807001020982,0.06546807001020982,46,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,northness,0.0577154732633018,5.77154732633018,0.0577154732633018,40,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,eastness,0.057094184201013164,5.709418420101317,0.057094184201013164,38,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,100,HLI,0.05666595365380152,5.666595365380152,0.05666595365380152,41,5,11,330,253,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/100/esm_fit_bivariate.rds
recent_noextrapol_weights_common,Primula kitaibeliana,PK,1000,bio06,0.14686307675515384,14.686307675515383,0.14686307675515384,50,5,11,330,262,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_common/PK/1000/esm_fit_bivariate.rds
