branch,species,species_code,grain,predictor,relative_contribution,relative_contribution_pct,raw_contribution,n_kept_models,n_algorithms,n_input_predictors,n_candidate_models,n_kept_models_total,n_kept_algorithms,sum_effective_model_weights,source_file
recent_noextrapol_weights_all_selected,Gentiana dinarica,GD,500,eastness,0.041957076453800604,4.19570764538006,0.041957076453800604,52,5,13,468,382,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GD/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,bio14,0.13793510733070963,13.793510733070963,0.13793510733070963,50,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,landcover,0.13281857787489282,13.281857787489281,0.13281857787489282,50,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,bedrock,0.11876195897803478,11.876195897803479,0.11876195897803478,50,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,bio12,0.10316402883789433,10.316402883789433,0.10316402883789433,49,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,bio06,0.09629640506932743,9.629640506932743,0.09629640506932743,50,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,soil_water_cap,0.08533050844698897,8.533050844698897,0.08533050844698897,46,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,northness,0.08208278907807318,8.208278907807317,0.08208278907807318,47,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,TWI,0.06448605775627522,6.448605775627522,0.06448605775627522,45,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,dem_range,0.06254065538745712,6.254065538745712,0.06254065538745712,45,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,HLI,0.062325896347234816,6.232589634723482,0.062325896347234816,45,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,100,eastness,0.0542580148931117,5.42580148931117,0.0542580148931117,41,5,11,330,259,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/100/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,bio12,0.11815773007524467,11.815773007524468,0.11815773007524467,65,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,bio14,0.116148092950904,11.6148092950904,0.116148092950904,64,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,soil_water_cap,0.08383848171400346,8.383848171400347,0.08383848171400346,65,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,northness,0.08296605934902886,8.296605934902885,0.08296605934902886,60,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,bedrock,0.07579813074594362,7.5798130745943615,0.07579813074594362,61,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,dem_range,0.07260594857815025,7.2605948578150254,0.07260594857815025,55,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,HLI,0.07147169083371112,7.147169083371112,0.07147169083371112,62,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,TWI,0.06980738763366366,6.980738763366366,0.06980738763366366,58,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,bio06,0.06943148580468862,6.943148580468862,0.06943148580468862,60,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,TPI,0.06273984308476008,6.273984308476008,0.06273984308476008,58,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,bio04,0.05883426190884335,5.883426190884335,0.05883426190884335,51,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,landcover,0.04556873231588004,4.556873231588003,0.04556873231588004,44,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,eastness,0.040182948960109634,4.018294896010963,0.040182948960109634,45,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,1000,depth_to_bedrock,0.03244920604506863,3.2449206045068633,0.03244920604506863,40,5,14,546,394,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/1000/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,bio14,0.1153339378955643,11.53339378955643,0.1153339378955643,60,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,landcover,0.10354271943040821,10.354271943040821,0.10354271943040821,60,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,bio04,0.10307134806516173,10.307134806516173,0.10307134806516173,55,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,bio12,0.10019414383424084,10.019414383424085,0.10019414383424084,60,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,bedrock,0.08750004690070391,8.75000469007039,0.08750004690070391,60,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,bio06,0.08431799651205824,8.431799651205823,0.08431799651205824,60,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,soil_water_cap,0.06889736112932286,6.889736112932286,0.06889736112932286,58,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,HLI,0.0644979752706027,6.44979752706027,0.0644979752706027,58,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,TWI,0.06430660376960991,6.430660376960991,0.06430660376960991,60,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,northness,0.06179699760345628,6.179699760345628,0.06179699760345628,57,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,dem_range,0.05113903848759629,5.1139038487596284,0.05113903848759629,51,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,depth_to_bedrock,0.04816222230685135,4.816222230685135,0.04816222230685135,48,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,200,eastness,0.04723960879442342,4.723960879442342,0.04723960879442342,49,5,13,468,368,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/200/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,500,landcover,0.14712974440809615,14.712974440809615,0.14712974440809615,55,5,12,396,274,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,500,bio12,0.14020177901028813,14.020177901028813,0.14020177901028813,55,5,12,396,274,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,500,northness,0.10084126973347468,10.084126973347468,0.10084126973347468,53,5,12,396,274,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
recent_noextrapol_weights_all_selected,Gentiana tergestina,GT,500,bedrock,0.09802821974800509,9.802821974800509,0.09802821974800509,51,5,12,396,274,5,1,/auto/brno2/brno2/zbubster/diplomka/models/ESM/recent_noextrapol_weights_all_selected/GT/500/esm_fit_bivariate.rds
